,CODE_INSEE,CODE_POSTAL,COMMUNE,DEPARTEMENT,CODE_DEPARTEMENT,SUPERFICIE_2016,POPULATION_2016,DENSITE_POP_2016,MAIRIE,ADRESSE_MAIRIE,TELEPHONE_MAIRIE,E_MAIL_MAIRIE,SITE_INTERNET_MAIRIE,INTERCOMMUNALITE,LATITUDE,LONGITUDE,COORD_GEO,PNR
85,4110,4510,Mallemoisson,ALPES-DE-HAUTE-PROVENCE,4,6,1052,164,Mairie de Mallemoisson,Place de la RÃ©publique,492346503.0,mairiemallemoisson@wanadoo.fr,http://www.mairie-mallemoisson.fr,CA Provence-Alpes-AgglomÃ©ration,44.042392730699994,6.12560081482,"(44.042392730699994, 6.12560081482)",
86,4111,4300,Mane,ALPES-DE-HAUTE-PROVENCE,4,22,1358,62,Mairie de Mane,Place de l'Ã‰glise,492750413.0,mairie@mane-en-provence.com,http://www.mane-en-provence.com,CC Haute-Provence-Pays de Banon,43.9371986389,5.7667198181199995,"(43.9371986389, 5.7667198181199995)",
87,4112,4102,Manosque,ALPES-DE-HAUTE-PROVENCE,4,57,21868,386,Mairie de Manosque,Place de l'HÃ´tel-de-Ville,492703400.0,accueil@ville-manosque.fr,http://www.ville-manosque.fr,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.8338012695,5.782529830930001,"(43.8338012695, 5.782529830930001)",Parc naturel régional du Luberon
88,4113,4420,Marcoux,ALPES-DE-HAUTE-PROVENCE,4,33,482,15,Mairie de Marcoux,Place de la Mairie,492354105.0,mairiemarcoux04@wanadoo.fr,,CA Provence-Alpes-AgglomÃ©ration,44.128784179700006,6.27604389191,"(44.128784179700006, 6.27604389191)",
89,4115,4240,Méailles,ALPES-DE-HAUTE-PROVENCE,4,33,112,3,Mairie de MÃ©ailles,Le Village,492833255.0,mairie.meailles@wanadoo.fr,,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",44.0229187012,6.630796909330001,"(44.0229187012, 6.630796909330001)",
90,4116,4190,Les Mées,ALPES-DE-HAUTE-PROVENCE,4,65,3700,57,Mairie des MÃ©es,18 boulevard de la RÃ©publique,492340301.0,courrier@mairie-lesmees.fr,http://www.mairie-lesmees04.com,CA Provence-Alpes-AgglomÃ©ration,44.0303001404,5.97341012955,"(44.0303001404, 5.97341012955)",
91,4118,4250,Melve,ALPES-DE-HAUTE-PROVENCE,4,14,115,8,Mairie de Melve,Sous Ville,492683280.0,mairiedemelve04@wanadoo.fr,http://www.comcom-lamotte-turriers.com,CC du Sisteronais-BuÃ«ch,44.3547096252,5.99043321609,"(44.3547096252, 5.99043321609)",
92,4120,4530,Val d'Oronaye,ALPES-DE-HAUTE-PROVENCE,4,111,118,1,Mairie de Val-d'Oronaye,Le Village,492843049.0,mairie-meyronnes@orange.fr,http://www.meyronnes.fr,CC VallÃ©e de l'Ubaye - Serre-PonÃ§on,44.4748573303,6.80057811737,"(44.4748573303, 6.80057811737)",
93,4121,4270,Mézel,ALPES-DE-HAUTE-PROVENCE,4,22,660,30,Mairie de MÃ©zel,Place de l'Ã‰glise,492355387.0,mairie.mezel2@wanadoo.fr,http://www.mezel.fr,CA Provence-Alpes-AgglomÃ©ration,43.9973869324,6.19651889801,"(43.9973869324, 6.19651889801)",
94,4122,4510,Mirabeau,ALPES-DE-HAUTE-PROVENCE,4,19,511,27,Mairie de Mirabeau,AllÃ©e de Jouvenine,492346184.0,mairie-mirabeau04@wanadoo.fr,http://www.mirabeau-04.fr,CA Provence-Alpes-AgglomÃ©ration,44.0635223389,6.0883431434599995,"(44.0635223389, 6.0883431434599995)",
95,4123,4200,Mison,ALPES-DE-HAUTE-PROVENCE,4,32,1117,35,Mairie de Mison,Les Armands,492622117.0,contact@mison.fr,http://www.mairiedemison.fr,CC du Sisteronais-BuÃ«ch,44.267061299999995,5.8590807,"(44.267061299999995, 5.8590807)",
96,4124,4500,Montagnac-Montpezat,ALPES-DE-HAUTE-PROVENCE,4,35,421,12,Mairie de Montagnac-Montpezat,Place de l'Horloge,492775365.0,mairie@mairie-montagnac-montpezat.fr,http://www.mairie-montagnac-montpezat.fr,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.7796897888,6.09536790848,"(43.7796897888, 6.09536790848)",Parc naturel régional du Verdon
97,4126,4140,Montclar,ALPES-DE-HAUTE-PROVENCE,4,23,414,18,Mairie de Montclar,BÃ¢timent communal,492309200.0,mairie@montclar.com,http://www.montclar.com,CA Provence-Alpes-AgglomÃ©ration,44.3974304199,6.33355379105,"(44.3974304199, 6.33355379105)",
98,4127,4600,Montfort,ALPES-DE-HAUTE-PROVENCE,4,12,337,27,Mairie de Montfort,1 allÃ©e des Tilleuls,492640290.0,mairie.montfort@wanadoo.fr,http://www.montfort-en-provence.fr,CC Jabron-Lure-VanÃ§on-Durance,44.063834,5.971967,"(44.063834, 5.971967)",
99,4128,4110,Montfuron,ALPES-DE-HAUTE-PROVENCE,4,19,216,11,Mairie de Montfuron,Place de la Mairie,492764165.0,mairiemontfuron@wanadoo.fr,http://www.cc-luberon-durance-verdon.frindex/action/page/id/302/title/montfuron,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.835750899999994,5.694528,"(43.835750899999994, 5.694528)",Parc naturel régional du Luberon
100,4129,4110,Montjustin,ALPES-DE-HAUTE-PROVENCE,4,10,57,6,Mairie de Montjustin,Le Village,492764631.0,montjustin.mairie@wanadoo.fr,,CC Haute-Provence-Pays de Banon,43.847502,5.643371,"(43.847502, 5.643371)",Parc naturel régional du Luberon
101,4130,4230,Montlaux,ALPES-DE-HAUTE-PROVENCE,4,20,192,10,Mairie de Montlaux,Le Village,492770985.0,mairie.montlaux@orange.fr,,CC Pays Forcalquier et Montagne de Lure,43.997539520299995,5.84110593796,"(43.997539520299995, 5.84110593796)",
102,4132,4150,Montsalier,ALPES-DE-HAUTE-PROVENCE,4,24,136,6,Mairie de Montsalier,Le Village,492733562.0,mairie.de.montsalier@wanadoo.fr,,CC Haute-Provence-Pays de Banon,44.012367248500006,5.60914516449,"(44.012367248500006, 5.60914516449)",
103,4133,4170,Moriez,ALPES-DE-HAUTE-PROVENCE,4,37,231,6,Mairie de Moriez,Cour du ChÃ¢teau,492890614.0,communemoriez@orange.fr,,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",43.961827,6.469849,"(43.961827, 6.469849)",
104,4134,4250,La Motte-du-Caire,ALPES-DE-HAUTE-PROVENCE,4,27,558,20,Mairie de La Motte-du-Caire,Place Pied-de-Ville,492683281.0,lamotteducaire@wanadoo.fr,http://www.lamotteducaire.com,CC du Sisteronais-BuÃ«ch,44.343799591099994,6.027669906619999,"(44.343799591099994, 6.027669906619999)",
105,4135,4360,Moustiers-Sainte-Marie,ALPES-DE-HAUTE-PROVENCE,4,90,701,8,Mairie de Moustiers-Sainte-Marie,Rue du Seigneur-de-la-Clue,492746619.0,mairie-moustiers@wanadoo.fr,http://www.ville-moustiers-sainte-marie.fr,CA Provence-Alpes-AgglomÃ©ration,43.8466835022,6.22184801102,"(43.8466835022, 6.22184801102)",Parc naturel régional du Verdon
106,4136,4170,La Mure-Argens,ALPES-DE-HAUTE-PROVENCE,4,35,330,9,Mairie de La Mure-Argens,Le Village,492891072.0,mairielamureargens@gmail.com,,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",44.0952987671,6.55632019043,"(44.0952987671, 6.55632019043)",
107,4137,4250,Nibles,ALPES-DE-HAUTE-PROVENCE,4,12,43,3,Mairie de Nibles,Le Village,492621218.0,mairienibles@wanadoo.fr,,CC du Sisteronais-BuÃ«ch,44.281684875500005,6.01887989044,"(44.281684875500005, 6.01887989044)",
108,4138,4300,Niozelles,ALPES-DE-HAUTE-PROVENCE,4,11,273,26,Mairie de Niozelles,Le Village,492750333.0,mairie-niozelles@wanadoo.fr,,CC Pays Forcalquier et Montagne de Lure,43.936605,5.83956,"(43.936605, 5.83956)",Parc naturel régional du Luberon
109,4139,4200,Noyers-sur-Jabron,ALPES-DE-HAUTE-PROVENCE,4,57,516,9,Mairie de Noyers-sur-Jabron,Le Village,492620308.0,mairie.noyers@orange.fr,,CC Jabron-Lure-VanÃ§on-Durance,44.168575,5.828883,"(44.168575, 5.828883)",
110,4140,4200,Les Omergues,ALPES-DE-HAUTE-PROVENCE,4,34,131,4,Mairie des Omergues,Le Village,492620277.0,mairielesomergues@orange.fr,,CC Jabron-Lure-VanÃ§on-Durance,44.1720085144,5.60908889771,"(44.1720085144, 5.60908889771)",
111,4141,4230,Ongles,ALPES-DE-HAUTE-PROVENCE,4,32,371,12,Mairie d'Ongles,Le Village,492730622.0,mairie.ongles@wanadoo.fr,,CC Pays Forcalquier et Montagne de Lure,44.028198242200006,5.73311185837,"(44.028198242200006, 5.73311185837)",
112,4142,4110,Oppedette,ALPES-DE-HAUTE-PROVENCE,4,9,50,6,Mairie d'Oppedette,Le Village,492759313.0,mairieoppedette@wanadoo.fr,,CC Haute-Provence-Pays de Banon,43.9349937439,5.59056091309,"(43.9349937439, 5.59056091309)",Parc naturel régional du Luberon
113,4143,4700,Oraison,ALPES-DE-HAUTE-PROVENCE,4,39,5917,153,Mairie d'Oraison,22 rue Paul-Jean,492707777.0,contact@mairie-oraison.fr,http://www.oraison.com,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.9177017212,5.918220043180001,"(43.9177017212, 5.918220043180001)",
114,4144,4120,La Palud-sur-Verdon,ALPES-DE-HAUTE-PROVENCE,4,82,344,4,Mairie de La Palud-sur-Verdon,Le ChÃ¢teau,492773802.0,mairielapaludsurverdon@wanadoo.fr,http://www.lapaludsurverdon.com,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",43.77694702149999,6.33928585052,"(43.77694702149999, 6.33928585052)",Parc naturel régional du Verdon
115,4145,4200,Peipin,ALPES-DE-HAUTE-PROVENCE,4,13,1468,109,Mairie de Peipin,4 rue des Ã‰coles,492624417.0,mairie@peipin.fr,http://www.peipin.fr,CC Jabron-Lure-VanÃ§on-Durance,44.1355321,5.9571477,"(44.1355321, 5.9571477)",
116,4148,4120,Peyroules,ALPES-DE-HAUTE-PROVENCE,4,33,234,7,Mairie de Peyroules,28 rue de la Mairie,492836552.0,mairie.peyroules@wanadoo.fr,http://www.peyroules.fr,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",43.8150859,6.642352000000001,"(43.8150859, 6.642352000000001)",Parc naturel régional du Verdon
117,4149,4310,Peyruis,ALPES-DE-HAUTE-PROVENCE,4,23,2867,123,Mairie de Peyruis,Place de l'HÃ´tel-de-Ville,492332100.0,mairie@peyruis.fr,http://www.peyruis.fr,CA Provence-Alpes-AgglomÃ©ration,44.0272426,5.9371075,"(44.0272426, 5.9371075)",
118,4150,5130,Piégut,ALPES-DE-HAUTE-PROVENCE,4,11,178,16,Mairie de PiÃ©gut,Rue Saint-Collomban,492541514.0,mairiedepiegut@orange.fr,http://www.mairie-piegut.fr,CC Serre-PonÃ§on Val d'Avance,44.4547339,6.1284389,"(44.4547339, 6.1284389)",
119,4151,4300,Pierrerue,ALPES-DE-HAUTE-PROVENCE,4,11,479,44,Mairie de Pierrerue,La Promenade,492751661.0,mairie.pierrerue@orange.fr,http://www.pierrerue.com,CC Pays Forcalquier et Montagne de Lure,43.954875946,5.834084987640001,"(43.954875946, 5.834084987640001)",Parc naturel régional du Luberon
120,4152,4860,Pierrevert,ALPES-DE-HAUTE-PROVENCE,4,28,3743,134,Mairie de Pierrevert,6 avenue Auguste-Bastide,492728687.0,info@mairie-pierrevert.fr,http://www.mairie-pierrevert.fr,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.8100013733,5.750510215759999,"(43.8100013733, 5.750510215759999)",Parc naturel régional du Luberon
121,4154,5160,Pontis,ALPES-DE-HAUTE-PROVENCE,4,16,84,5,Mairie de Pontis,L'Ã‰glise,492442694.0,mairiedepontis@wanadoo.fr,http://www.pontis.fr,CC Serre-PonÃ§on,44.5037994385,6.3576540947,"(44.5037994385, 6.3576540947)",
122,4155,4420,Prads-Haute-Bléone,ALPES-DE-HAUTE-PROVENCE,4,167,184,1,Mairie de Prads-Haute-BlÃ©one,Le Village,492349081.0,prads.mairie04@hotmail.fr,,CA Provence-Alpes-AgglomÃ©ration,44.2197265625,6.4417648315400005,"(44.2197265625, 6.4417648315400005)",
123,4156,4700,Puimichel,ALPES-DE-HAUTE-PROVENCE,4,37,232,6,Mairie de Puimichel,1 place Delphine-de-Signe,492786140.0,mairie@puimichel.fr,,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.974564,6.020715,"(43.974564, 6.020715)",
124,4157,4410,Puimoisson,ALPES-DE-HAUTE-PROVENCE,4,36,739,21,Mairie de Puimoisson,Place Saint-Ã‰loi,492745401.0,mairie.puimoisson@wanadoo.fr,http://puimoisson.jimdo.com,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.835716247600004,6.13550901413,"(43.835716247600004, 6.13550901413)",Parc naturel régional du Verdon
125,4158,4500,Quinson,ALPES-DE-HAUTE-PROVENCE,4,29,427,15,Mairie de Quinson,Place de la Mairie,492744025.0,mairie.quinson@wanadoo.fr,http://www.quinson.fr,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.702201843299996,6.03911018372,"(43.702201843299996, 6.03911018372)",Parc naturel régional du Verdon
126,4159,4150,Redortiers,ALPES-DE-HAUTE-PROVENCE,4,46,80,2,Mairie de Redortiers,Le Contadour,492732757.0,mairie.redortiers@wanadoo.fr,,CC Haute-Provence-Pays de Banon,44.1043891907,5.6193361282300005,"(44.1043891907, 5.6193361282300005)",
127,4160,4110,Reillanne,ALPES-DE-HAUTE-PROVENCE,4,39,1653,42,Mairie de Reillanne,Cours Thierry-d'Argenlieu,492764207.0,mairie.reillanne04@orange.fr,http://www.reillanne-en-luberon.fr,CC Haute-Provence-Pays de Banon,43.8795013428,5.660250186919999,"(43.8795013428, 5.660250186919999)",Parc naturel régional du Luberon
128,4161,4340,Méolans-Revel,ALPES-DE-HAUTE-PROVENCE,4,128,337,3,Mairie de MÃ©olans-Revel,La FresquiÃ¨re,492810869.0,mairie.meolansrevel@wanadoo.fr,http://www.meolans-revel.fr,CC VallÃ©e de l'Ubaye - Serre-PonÃ§on,44.40155410770001,6.51174879074,"(44.40155410770001, 6.51174879074)",
129,4162,4150,Revest-des-Brousses,ALPES-DE-HAUTE-PROVENCE,4,23,270,12,Mairie de Revest-des-Brousses,La Place,492732858.0,mairie.revestdesbrousses@orange.fr,,CC Haute-Provence-Pays de Banon,43.9708786011,5.6715731620800005,"(43.9708786011, 5.6715731620800005)",Parc naturel régional du Luberon
130,4163,4150,Revest-du-Bion,ALPES-DE-HAUTE-PROVENCE,4,44,568,13,Mairie de Revest-du-Bion,Avenue Clemenceau,492772226.0,commune.revestdubion@orange.fr,http://www.revestdubion.fr,CC Haute-Provence-Pays de Banon,44.0827674866,5.547984123230001,"(44.0827674866, 5.547984123230001)",
131,4164,4230,Revest-Saint-Martin,ALPES-DE-HAUTE-PROVENCE,4,8,77,10,Mairie de Revest-Saint-Martin,Hameau Saint-Martin,492758774.0,mairie-revest-saint-martin@orange.fr,,CC Pays Forcalquier et Montagne de Lure,44.010938,5.826517,"(44.010938, 5.826517)",
132,4166,4500,Riez,ALPES-DE-HAUTE-PROVENCE,4,40,1848,46,Mairie de Riez,AllÃ©e Louis-Gardiol,492779900.0,mairie.riez@wanadoo.fr,http://www.ville-riez.fr,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.818695068400004,6.09076690674,"(43.818695068400004, 6.09076690674)",Parc naturel régional du Verdon
133,4167,4000,La Robine-sur-Galabre,ALPES-DE-HAUTE-PROVENCE,4,57,306,5,Mairie de La Robine-sur-Galabre,Le Forest,492312403.0,contact@larobinesurgalabre.fr,,CA Provence-Alpes-AgglomÃ©ration,44.17050170899999,6.2173061370800005,"(44.17050170899999, 6.2173061370800005)",
134,4169,4150,La Rochegiron,ALPES-DE-HAUTE-PROVENCE,4,30,97,3,Mairie de La Rochegiron,Le Village,492733102.0,la-rochegiron-cne@wanadoo.fr,,CC Haute-Provence-Pays de Banon,44.0756072998,5.65518283844,"(44.0756072998, 5.65518283844)",
135,4170,6260,La Rochette,ALPES-DE-HAUTE-PROVENCE,4,19,67,4,Mairie de La Rochette,18 rue de la Mairie,493058480.0,larochette.mairie@wanadoo.fr,,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",43.915454700000005,6.891424499999999,"(43.915454700000005, 6.891424499999999)",
136,4171,4120,Rougon,ALPES-DE-HAUTE-PROVENCE,4,36,105,3,Mairie de Rougon,Place Isidore-Blanc,492836632.0,mairie.rougon@wanadoo.fr,http://www.rougon.fr,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",43.799253,6.402351,"(43.799253, 6.402351)",Parc naturel régional du Verdon
137,4172,4500,Roumoules,ALPES-DE-HAUTE-PROVENCE,4,26,742,28,Mairie de Roumoules,34 rue Grande,492778502.0,mairie-roumoules@wanadoo.fr,,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.8254013062,6.130770206449999,"(43.8254013062, 6.130770206449999)",Parc naturel régional du Verdon
138,4173,4170,Saint-André-les-Alpes,ALPES-DE-HAUTE-PROVENCE,4,49,1008,20,Mairie de Saint-AndrÃ©-les-Alpes,1 place Charles-Bron,492890204.0,mairie.st-andre.les.alpes@wanadoo.fr,http://www.saint-andre-les-alpes.fr,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",43.967310600000005,6.5087678,"(43.967310600000005, 6.5087678)",Parc naturel régional du Verdon
139,4174,4240,Saint-Benoît,ALPES-DE-HAUTE-PROVENCE,4,21,152,7,Mairie de Saint-BenoÃ®t,Le Bourg,492833290.0,saint-benoit.mairie@wanadoo.fr,http://www.mairiesaintbenoit.fr,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",43.968006134,6.723738193509999,"(43.968006134, 6.723738193509999)",
140,4175,4110,Sainte-Croix-à-Lauze,ALPES-DE-HAUTE-PROVENCE,4,9,86,10,Mairie de Sainte-Croix-Ã -Lauze,Le Village,492756413.0,ste-croix-alauze.cne@wanadoo.fr,,CC Haute-Provence-Pays de Banon,43.90858,5.6163870000000005,"(43.90858, 5.6163870000000005)",
141,4176,4500,Sainte-Croix-du-Verdon,ALPES-DE-HAUTE-PROVENCE,4,20,119,6,Mairie de Sainte-Croix-du-Verdon,Le Village,492778410.0,contact@saintecroixduverdon.fr,http://www.saintecroixduverdon.fr,CA Provence-Alpes-AgglomÃ©ration,43.7595329285,6.15182113647,"(43.7595329285, 6.15182113647)",Parc naturel régional du Verdon
142,4177,4380,Hautes-Duyes,ALPES-DE-HAUTE-PROVENCE,4,23,43,2,Mairie de Hautes-Duyes,Le Village,960133673.0,mairie.hautes.duyes@wanadoo.fr,,CA Provence-Alpes-AgglomÃ©ration,44.191342,6.170232,"(44.191342, 6.170232)",
143,4178,4230,Saint-Étienne-les-Orgues,ALPES-DE-HAUTE-PROVENCE,4,49,1273,26,Mairie de Saint-Ã‰tienne-les-Orgues,Place Adrien-Gastinel,492730200.0,mairiedesaintetiennelesorgues@wanadoo.fr,http://www.saint-etienne-les-orgues.fr,CC Pays Forcalquier et Montagne de Lure,44.045398712200004,5.7801198959399995,"(44.045398712200004, 5.7801198959399995)",
144,4179,4200,Saint-Geniez,ALPES-DE-HAUTE-PROVENCE,4,39,94,2,Mairie de Saint-Geniez,Le Village,492626415.0,mairie-st-geniez@orange.fr,http://www.saint-geniez.fr,CC du Sisteronais-BuÃ«ch,44.245562,6.05248,"(44.245562, 6.05248)",
145,4180,4330,Saint-Jacques,ALPES-DE-HAUTE-PROVENCE,4,5,71,15,Mairie de Saint-Jacques,Le Village,492342487.0,mairiesaintjacques@orange.fr,,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",43.969158172600004,6.375294208530001,"(43.969158172600004, 6.375294208530001)",
146,4181,4270,Saint-Jeannet,ALPES-DE-HAUTE-PROVENCE,4,29,59,2,Mairie de Saint-Jeannet,Les Contes,492344300.0,commune.saint-jeannet@orange.fr,,CA Provence-Alpes-AgglomÃ©ration,43.9634361267,6.12855815887,"(43.9634361267, 6.12855815887)",
147,4182,4270,Saint-Julien-d'Asse,ALPES-DE-HAUTE-PROVENCE,4,26,204,8,Mairie de Saint-Julien-d'Asse,Le Village,492344380.0,stjuliendasse@wanadoo.fr,,CA Provence-Alpes-AgglomÃ©ration,43.917384000000006,6.092072,"(43.917384000000006, 6.092072)",
148,4183,4170,Saint-Julien-du-Verdon,ALPES-DE-HAUTE-PROVENCE,4,8,146,19,Mairie de Saint-Julien-du-Verdon,Le Village,492890582.0,mairie.stjulienduverdon@wanadoo.fr,http://www.saint-julien-du-verdon.com,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",43.9141273499,6.5416460037199995,"(43.9141273499, 6.5416460037199995)",Parc naturel régional du Verdon
149,4184,4410,Saint-Jurs,ALPES-DE-HAUTE-PROVENCE,4,34,138,4,Mairie de Saint-Jurs,Rue de la Forge,492744825.0,mairie.saint-jurs@orange.fr,,CA Provence-Alpes-AgglomÃ©ration,43.898109436000006,6.19984722137,"(43.898109436000006, 6.19984722137)",Parc naturel régional du Verdon
150,4186,4500,Saint-Laurent-du-Verdon,ALPES-DE-HAUTE-PROVENCE,4,10,97,10,Mairie de Saint-Laurent-du-Verdon,37 rue de la Fontaine,492745747.0,mairie-st-laurent-du-verdon@wanadoo.fr,,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.7245063782,6.06821393967,"(43.7245063782, 6.06821393967)",Parc naturel régional du Verdon
151,4187,4330,Saint-Lions,ALPES-DE-HAUTE-PROVENCE,4,12,52,4,Mairie de Saint-Lions,Le Village,492342425.0,mairie.saintlions@orange.fr,,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",43.9853172302,6.3993411064100005,"(43.9853172302, 6.3993411064100005)",
152,4188,4300,Saint-Maime,ALPES-DE-HAUTE-PROVENCE,4,8,847,111,Mairie de Saint-Maime,Le Village,492795815.0,mairie.saintmaime@orange.fr,http://www.saint-maime.fr,CC Haute-Provence-Pays de Banon,43.903011322,5.79525995255,"(43.903011322, 5.79525995255)",Parc naturel régional du Luberon
153,4189,4800,Saint-Martin-de-Brômes,ALPES-DE-HAUTE-PROVENCE,4,21,571,27,Mairie de Saint-Martin-de-BrÃ´mes,Place de la LibÃ©ration,492780202.0,mairie-smdb@wanadoo.fr,http://www.saint-martin-de-bromes.fr,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.7702522278,5.94462203979,"(43.7702522278, 5.94462203979)",Parc naturel régional du Verdon
154,4190,4300,Saint-Martin-les-Eaux,ALPES-DE-HAUTE-PROVENCE,4,9,115,13,Mairie de Saint-Martin-les-Eaux,Le ChÃ¢teau,492722457.0,mairie.saintmartinleseaux@gmail.com,,CC Haute-Provence-Pays de Banon,43.8750991821,5.73338985443,"(43.8750991821, 5.73338985443)",Parc naturel régional du Luberon
155,4191,4140,Saint-Martin-lès-Seyne,ALPES-DE-HAUTE-PROVENCE,4,12,13,1,Mairie de Saint-Martin-lÃ¨s-Seyne,Le Village,492353363.0,,,CA Provence-Alpes-AgglomÃ©ration,44.385881,6.25706,"(44.385881, 6.25706)",
156,4192,4870,Saint-Michel-l'Observatoire,ALPES-DE-HAUTE-PROVENCE,4,28,1239,44,Mairie de Saint-Michel-l'Observatoire,Place du Serre,492766004.0,mairie.stmichelobs@orange.fr,http://www.saintmichellobservatoire.com,CC Haute-Provence-Pays de Banon,43.9092139,5.7162816,"(43.9092139, 5.7162816)",Parc naturel régional du Luberon
157,4193,4530,Saint-Paul-sur-Ubaye,ALPES-DE-HAUTE-PROVENCE,4,206,193,1,Mairie de Saint-Paul-sur-Ubaye,Le Village,492843109.0,mairie.stpaul.ubaye@orange.fr,http://www.mairie-saint-paul-ubaye.com,CC VallÃ©e de l'Ubaye - Serre-PonÃ§on,44.5148010254,6.74991989136,"(44.5148010254, 6.74991989136)",
158,4194,6260,Saint-Pierre,ALPES-DE-HAUTE-PROVENCE,4,6,97,18,Mairie de Saint-Pierre,Salle Polyvalente,493058017.0,mairiedesaintpierre@wanadoo.fr,,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",43.913052,6.9239619999999995,"(43.913052, 6.9239619999999995)",
159,4195,4400,Saint-Pons,ALPES-DE-HAUTE-PROVENCE,4,32,640,20,Mairie de Saint-Pons,Le Village,492810925.0,mairie-saintpons-ubaye@orange.fr,http://www.saintpons-ubaye.fr,CC VallÃ©e de l'Ubaye - Serre-PonÃ§on,44.3922042847,6.62841176987,"(44.3922042847, 6.62841176987)",
160,4197,13401,Sainte-Tulle,ALPES-DE-HAUTE-PROVENCE,4,17,3409,200,Mairie de Sainte-Tulle,Avenue de la RÃ©publique,492782006.0,elus@mairie-saintetulle.fr,http://www.ville-sainte-tulle.fr,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.7863006592,5.76748991013,"(43.7863006592, 5.76748991013)",Parc naturel régional du Luberon
161,4199,4200,Saint-Vincent-sur-Jabron,ALPES-DE-HAUTE-PROVENCE,4,30,194,6,Mairie de Saint-Vincent-sur-Jabron,Le Village,492620056.0,mairie.stvincentsurjabron@wanadoo.fr,,CC Jabron-Lure-VanÃ§on-Durance,44.170600891099994,5.742119789119999,"(44.170600891099994, 5.742119789119999)",
162,4200,4290,Salignac,ALPES-DE-HAUTE-PROVENCE,4,14,633,44,Mairie de Salignac,Le Village,492613128.0,salignachp@orange.fr,http://www.salignac04.fr,CC Jabron-Lure-VanÃ§on-Durance,44.1573566,5.984447,"(44.1573566, 5.984447)",
163,4201,4150,Saumane,ALPES-DE-HAUTE-PROVENCE,4,3,115,35,Mairie de Saumane,Place de la RÃ©publique,492733822.0,mairie-de-saumane@wanadoo.fr,,CC Haute-Provence-Pays de Banon,44.092082977299995,5.6908721923800005,"(44.092082977299995, 5.6908721923800005)",
164,4202,4320,Sausses,ALPES-DE-HAUTE-PROVENCE,4,15,124,8,Mairie de Sausses,Place Saint-Joseph,493054556.0,secretaire@mairie-de-sausses.org,,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",44.0082855225,6.7808880806,"(44.0082855225, 6.7808880806)",
165,4203,4140,Selonnet,ALPES-DE-HAUTE-PROVENCE,4,30,451,15,Mairie de Selonnet,Place du Village,492350638.0,accueil@selonnet.fr,http://www.selonnet.fr,CA Provence-Alpes-AgglomÃ©ration,44.371093,6.312353,"(44.371093, 6.312353)",
166,4204,4270,Senez,ALPES-DE-HAUTE-PROVENCE,4,71,167,2,Mairie de Senez,Le Village,492342104.0,mairie@senez.fr,,"CC Alpes-Provence-Verdon ""Sources de lumiÃ¨re""",43.914123535200005,6.40624904633,"(43.914123535200005, 6.40624904633)",
